id,neighbourhood,latitude,longitude,room_type,price,year
12705519,Washington Heights,40.83335,-73.94344,Entire home/apt,83,2021
12708671,Hell's Kitchen,40.76411,-73.99371,Entire home/apt,142,2021
12711153,Flushing,40.74886,-73.83007,Private room,43,2021
12711232,Harlem,40.82945,-73.94894,Private room,59,2021
12711351,Flushing,40.74981,-73.82785,Private room,43,2021
12713289,Sunset Park,40.63666,-74.01504,Private room,86,2021
12713863,Jackson Heights,40.74764,-73.888,Private room,35,2021
12713927,Jackson Heights,40.74775,-73.88777,Private room,45,2021
12713950,Morningside Heights,40.81527,-73.96096,Private room,50,2021
12720048,Bedford-Stuyvesant,40.6891,-73.9231,Private room,62,2021
12723066,Midtown,40.75035,-73.98318,Entire home/apt,140,2021
12725523,Williamsburg,40.70808,-73.95114,Entire home/apt,139,2021
12727438,Williamsburg,40.7065,-73.95184,Entire home/apt,150,2021
12727779,Bushwick,40.7011,-73.93091,Private room,39,2021
12728514,Harlem,40.8253,-73.94236,Private room,50,2021
12733430,Williamsburg,40.71904,-73.95413,Entire home/apt,117,2021
12733742,Harlem,40.82555,-73.95159,Private room,45,2021
12734487,Harlem,40.82433,-73.95049,Private room,38,2021
12734936,Bedford-Stuyvesant,40.6933,-73.93217,Private room,100,2021
12735625,Inwood,40.86556,-73.92205,Private room,85,2021
12735969,Bushwick,40.69447,-73.92938,Private room,50,2021
12737192,Harlem,40.82456,-73.94046,Private room,60,2021
12737335,Harlem,40.83202,-73.94414,Private room,60,2021
12737660,Williamsburg,40.70691,-73.93679,Private room,70,2021
12737735,Greenpoint,40.72418,-73.94638,Private room,63,2021
12737915,Williamsburg,40.71203,-73.93703,Private room,99,2021
12738047,Upper West Side,40.79997,-73.96529,Shared room,80,2021
12740226,Williamsburg,40.71206,-73.9617,Private room,50,2021
12740726,Williamsburg,40.71282,-73.946,Entire home/apt,229,2021
12747434,Bedford-Stuyvesant,40.6895,-73.9233,Private room,62,2021
12747935,Bedford-Stuyvesant,40.6873,-73.92113,Private room,62,2021
12751037,East Village,40.73159,-73.98459,Private room,85,2021
12751471,Inwood,40.86862,-73.91861,Private room,34,2021
12752736,Upper West Side,40.80033,-73.96713,Private room,35,2021
12757980,East Village,40.7304,-73.98723,Entire home/apt,140,2021
12759453,Cambria Heights,40.68717,-73.7362,Entire home/apt,81,2021
12760088,Morningside Heights,40.80446,-73.9583,Private room,50,2021
12761563,Harlem,40.82055,-73.9558,Entire home/apt,100,2021
12762497,Flatbush,40.65324,-73.95406,Entire home/apt,76,2021
12763008,Sunnyside,40.74017,-73.92756,Private room,81,2021
12763385,Clinton Hill,40.68732,-73.9611,Private room,99,2021
12763721,East Flatbush,40.65876,-73.91965,Private room,40,2021
12764378,Crown Heights,40.67742,-73.95027,Entire home/apt,180,2021
12765391,Williamsburg,40.71269,-73.96373,Private room,80,2021
12765858,Upper West Side,40.79727,-73.96136,Private room,49,2021
12772993,Chelsea,40.75044,-73.99677,Private room,55,2021
12774975,Harlem,40.82041,-73.95759,Private room,42,2021
12775106,Long Island City,40.74665,-73.94567,Entire home/apt,120,2021
12778678,Midtown,40.7602,-73.96595,Entire home/apt,140,2021
12780993,Washington Heights,40.84205,-73.93716,Entire home/apt,75,2021
12791778,Williamsburg,40.71264,-73.94674,Private room,100,2021
12793649,Concourse,40.82662,-73.92438,Entire home/apt,150,2021
12794520,Washington Heights,40.84278,-73.93916,Private room,35,2021
12794791,Washington Heights,40.83897,-73.94374,Private room,60,2021
12795006,Upper East Side,40.77256,-73.95648,Private room,104,2021
12797598,East Harlem,40.79018,-73.94872,Private room,129,2021
12797684,Upper West Side,40.79843,-73.96404,Private room,100,2021
12797920,Upper West Side,40.79851,-73.96358,Private room,100,2021
12804309,Clinton Hill,40.68257,-73.96061,Entire home/apt,236,2021
12805496,Washington Heights,40.83428,-73.94408,Private room,45,2021
12806016,Flatbush,40.64143,-73.96011,Entire home/apt,189,2021
12806177,Harlem,40.83288,-73.9461,Private room,50,2021
12806356,Long Island City,40.74151,-73.95578,Entire home/apt,180,2021
12807447,South Slope,40.66568,-73.97995,Entire home/apt,92,2021
12810131,Brooklyn Heights,40.69299,-73.99283,Private room,135,2021
12810452,Two Bridges,40.71272,-73.99726,Private room,99,2021
12811459,Hell's Kitchen,40.76387,-73.98733,Entire home/apt,650,2021
12812370,Hell's Kitchen,40.7593,-73.99476,Entire home/apt,125,2021
12812504,Harlem,40.81968,-73.95393,Private room,59,2021
12812577,Hell's Kitchen,40.76387,-73.98733,Entire home/apt,650,2021
12812618,Williamsburg,40.71153,-73.96274,Private room,80,2021
12814195,Williamsburg,40.71879,-73.94186,Private room,83,2021
12814578,Windsor Terrace,40.65722,-73.97855,Entire home/apt,140,2021
12815139,Prospect Heights,40.67764,-73.9647,Entire home/apt,110,2021
12823429,Williamsburg,40.70851,-73.94555,Private room,145,2021
12824308,East Harlem,40.79513,-73.93293,Private room,104,2021
12825700,Chelsea,40.74252,-73.99941,Entire home/apt,195,2021
12827123,South Slope,40.66686,-73.98339,Private room,200,2021
12827921,Lower East Side,40.71798,-73.98457,Private room,90,2021
12827964,South Slope,40.66424,-73.97992,Entire home/apt,110,2021
12829063,Prospect Heights,40.67883,-73.96814,Entire home/apt,165,2021
12830905,East Village,40.72891,-73.97977,Private room,150,2021
12831088,Upper West Side,40.77863,-73.98462,Entire home/apt,199,2021
12831310,East Village,40.72551,-73.97741,Private room,55,2021
12831418,Harlem,40.82927,-73.94635,Private room,70,2021
12832062,Rockaway Beach,40.58874,-73.81322,Entire home/apt,138,2021
12832227,Morningside Heights,40.80377,-73.96468,Private room,104,2021
12832899,Upper East Side,40.7636,-73.96117,Entire home/apt,184,2021
12833187,Upper East Side,40.76334,-73.96301,Entire home/apt,181,2021
12834648,Upper East Side,40.77338,-73.9465,Entire home/apt,129,2021
12836723,Bensonhurst,40.61336,-73.98574,Private room,54,2021
12836808,Hell's Kitchen,40.76748,-73.9862,Entire home/apt,130,2021
12836932,Morningside Heights,40.80378,-73.96223,Entire home/apt,94,2021
12844709,Williamsburg,40.71465,-73.94138,Private room,42,2021
12846033,West Village,40.73274,-74.00682,Entire home/apt,225,2021
12846048,Park Slope,40.66801,-73.975,Entire home/apt,220,2021
12846584,Greenpoint,40.73384,-73.95733,Entire home/apt,90,2021
12847902,Concourse,40.83194,-73.92125,Private room,49,2021
12850186,Financial District,40.71028,-74.00929,Private room,80,2021
12851100,Ditmars Steinway,40.77218,-73.91284,Entire home/apt,42,2021
12851307,Williamsburg,40.71303,-73.95297,Private room,1000,2021
12851607,Upper West Side,40.8004,-73.96416,Entire home/apt,154,2021
12851869,Little Italy,40.71832,-73.99863,Entire home/apt,146,2021
12852083,Gowanus,40.68392,-73.98649,Entire home/apt,175,2021
12852935,Hell's Kitchen,40.76049,-73.98748,Private room,150,2021
12853330,Harlem,40.82214,-73.93963,Private room,60,2021
12854734,Chelsea,40.7404,-73.99895,Entire home/apt,100,2021
12855923,Harlem,40.82363,-73.94555,Private room,63,2021
12856529,Midtown,40.76432,-73.97685,Entire home/apt,186,2021
12856720,Long Island City,40.75198,-73.94033,Private room,45,2021
12856992,Long Island City,40.73665,-73.92934,Private room,35,2021
12863594,Crown Heights,40.67212,-73.9439,Entire home/apt,150,2021
12863815,West Village,40.73578,-74.0004,Entire home/apt,163,2021
12864095,Boerum Hill,40.68601,-73.98235,Private room,65,2021
12864193,Upper West Side,40.77792,-73.97602,Entire home/apt,375,2021
12864971,Ditmars Steinway,40.77852,-73.90836,Entire home/apt,400,2021
12866207,Clinton Hill,40.68578,-73.96458,Private room,75,2021
12866948,Concourse Village,40.83557,-73.91412,Private room,90,2021
12867918,Upper East Side,40.76947,-73.95647,Entire home/apt,112,2021
12867950,Ditmars Steinway,40.78051,-73.91462,Private room,40,2021
12869174,Flatbush,40.63699,-73.95613,Private room,30,2021
12869679,Williamsburg,40.71277,-73.95097,Entire home/apt,180,2021
12869930,Hell's Kitchen,40.76411,-73.99371,Entire home/apt,115,2021
12870225,Midtown,40.75195,-73.96765,Entire home/apt,1100,2021
12871039,Hell's Kitchen,40.76418,-73.99109,Entire home/apt,399,2021
12871310,Bushwick,40.68812,-73.91409,Private room,33,2021
12871708,Washington Heights,40.85389,-73.93628,Entire home/apt,95,2021
12871961,West Village,40.73261,-74.00823,Private room,139,2021
12873930,Upper West Side,40.78303,-73.97966,Entire home/apt,175,2021
12876883,Borough Park,40.63924,-73.99665,Private room,70,2021
12881611,Greenpoint,40.72691,-73.94843,Private room,49,2021
12882914,Kips Bay,40.73963,-73.98251,Entire home/apt,300,2021
12883073,East Village,40.72356,-73.98753,Entire home/apt,128,2021
12885472,Ridgewood,40.7068,-73.9022,Entire home/apt,160,2021
12888849,Midtown,40.74663,-73.98487,Entire home/apt,250,2021
12897616,Upper West Side,40.80365,-73.96631,Private room,75,2021
12897713,Chelsea,40.75014,-73.99488,Entire home/apt,300,2021
12898987,South Slope,40.666,-73.98473,Entire home/apt,300,2021
12899112,East Harlem,40.78711,-73.94113,Private room,50,2021
12900284,Elmhurst,40.74242,-73.88907,Private room,50,2021
12902686,Fort Hamilton,40.61567,-74.03481,Entire home/apt,110,2021
12903772,Upper West Side,40.79066,-73.97285,Entire home/apt,205,2021
12904840,Bay Ridge,40.63229,-74.03,Private room,35,2021
12905314,Washington Heights,40.83643,-73.94262,Private room,40,2021
12912510,Williamsburg,40.718,-73.95663,Entire home/apt,299,2021
12914669,Harlem,40.80785,-73.94177,Private room,80,2021
12914726,Greenwich Village,40.72888,-74.00215,Private room,119,2021
12916138,East Harlem,40.79651,-73.94947,Entire home/apt,179,2021
12916189,Sunset Park,40.66317,-73.99748,Entire home/apt,322,2021
12916646,Hell's Kitchen,40.75839,-73.99165,Private room,90,2021
12917057,Lower East Side,40.72087,-73.98586,Entire home/apt,140,2021
12917422,Harlem,40.82202,-73.95678,Private room,59,2021
12917834,Hell's Kitchen,40.76223,-73.99689,Entire home/apt,202,2021
12924969,Bedford-Stuyvesant,40.68515,-73.91856,Private room,165,2021
12926849,Greenpoint,40.72707,-73.9483,Private room,75,2021
12932186,Harlem,40.81358,-73.95021,Entire home/apt,125,2021
12932670,Flushing,40.7492,-73.82975,Entire home/apt,75,2021
12932748,Lower East Side,40.71771,-73.99119,Private room,95,2021
12941306,Crown Heights,40.67354,-73.96207,Entire home/apt,160,2021
12941586,Upper West Side,40.79433,-73.97057,Entire home/apt,180,2021
12947660,East Village,40.72957,-73.98421,Private room,48,2021
12950979,Inwood,40.86764,-73.91961,Entire home/apt,50,2021
12950991,Upper East Side,40.77481,-73.95089,Entire home/apt,468,2021
12951215,Hell's Kitchen,40.76051,-73.99962,Entire home/apt,314,2021
12953234,Hell's Kitchen,40.7662,-73.99229,Shared room,30,2021
12953867,Bushwick,40.70308,-73.92064,Private room,65,2021
12954148,Upper West Side,40.80046,-73.96139,Private room,34,2021
12955453,Upper East Side,40.76497,-73.95793,Private room,60,2021
12955454,Harlem,40.83134,-73.94701,Private room,81,2021
12955940,Fordham,40.85575,-73.90006,Private room,34,2021
12956122,Upper West Side,40.78001,-73.98168,Entire home/apt,125,2021
12962798,East Village,40.7295,-73.9839,Entire home/apt,165,2021
12964763,Hell's Kitchen,40.76411,-73.99371,Entire home/apt,150,2021
12965215,Clinton Hill,40.68578,-73.96458,Private room,75,2021
12965288,Long Island City,40.7643,-73.93507,Private room,70,2021
12966225,Richmondtown,40.57095,-74.12328,Entire home/apt,68,2021
12966504,Williamsburg,40.71848,-73.95706,Entire home/apt,225,2021
12966771,Theater District,40.76257,-73.98585,Entire home/apt,220,2021
12966974,Greenwich Village,40.73602,-73.99475,Entire home/apt,225,2021
12967227,Upper West Side,40.78663,-73.96983,Entire home/apt,2000,2021
12971882,Clinton Hill,40.68896,-73.96654,Private room,75,2021
12972040,Murray Hill,40.74911,-73.97944,Private room,110,2021
12972292,Maspeth,40.72075,-73.895,Private room,61,2021
12972783,Maspeth,40.72071,-73.89448,Private room,61,2021
12973288,Maspeth,40.72097,-73.89508,Private room,66,2021
12973363,Prospect Heights,40.67369,-73.96487,Private room,55,2021
12973819,Flatbush,40.65293,-73.95778,Entire home/apt,80,2021
12973878,Borough Park,40.64669,-73.99748,Private room,41,2021
12973927,Williamsburg,40.70065,-73.94363,Private room,79,2021
12979100,Financial District,40.70838,-74.00394,Entire home/apt,160,2021
12984848,Greenpoint,40.73484,-73.9538,Private room,59,2021
12984851,Chinatown,40.71792,-73.99322,Private room,30,2021
12985547,Upper East Side,40.77294,-73.95729,Entire home/apt,130,2021
12986329,Upper East Side,40.78397,-73.94818,Private room,74,2021
12986700,Williamsburg,40.71905,-73.9557,Entire home/apt,300,2021
12986728,Harlem,40.82379,-73.95119,Private room,40,2021
12987298,South Slope,40.66217,-73.98129,Private room,65,2021
12987983,Ridgewood,40.70355,-73.91187,Private room,50,2021
12988054,Ridgewood,40.70434,-73.91037,Private room,45,2021
12988898,Fordham,40.86046,-73.88378,Shared room,130,2021
12990172,Harlem,40.81667,-73.95835,Entire home/apt,110,2021
12990232,Bushwick,40.69124,-73.90374,Private room,45,2021
12990502,Astoria,40.77119,-73.92027,Private room,52,2021
12990578,Hell's Kitchen,40.75468,-73.99262,Private room,100,2021
12990926,Astoria,40.77108,-73.9207,Private room,67,2021
12999167,Lower East Side,40.72035,-73.98817,Entire home/apt,250,2021
13000020,Lower East Side,40.72085,-73.98204,Entire home/apt,100,2021
13000527,Two Bridges,40.71097,-73.99346,Private room,100,2021
13001082,East Harlem,40.78989,-73.94427,Shared room,38,2021
13004961,Harlem,40.80683,-73.94574,Entire home/apt,162,2021
13004967,Harlem,40.80526,-73.94618,Private room,180,2021
13004996,Rockaway Beach,40.58809,-73.81255,Entire home/apt,127,2021
13006399,Harlem,40.82569,-73.94618,Entire home/apt,68,2021
13006794,Upper West Side,40.79795,-73.96364,Entire home/apt,74,2021
13007839,Crown Heights,40.6674,-73.94221,Entire home/apt,100,2021
13009244,West Village,40.73837,-74.00027,Entire home/apt,170,2021
13013882,Williamsburg,40.70735,-73.94127,Private room,65,2021
13015322,Two Bridges,40.71225,-73.99632,Private room,104,2021
13016417,Kips Bay,40.74296,-73.98028,Entire home/apt,120,2021
13017016,SoHo,40.7265,-74.00143,Entire home/apt,220,2021
13017140,Harlem,40.8164,-73.9583,Entire home/apt,120,2021
13018052,Bedford-Stuyvesant,40.69521,-73.95022,Entire home/apt,140,2021
13018125,Chelsea,40.74285,-74.00039,Entire home/apt,202,2021
13018248,Williamsburg,40.70719,-73.96185,Entire home/apt,200,2021
13019053,East Village,40.72825,-73.98668,Entire home/apt,150,2021
13019720,Midtown,40.75336,-73.97161,Hotel room,275,2021
13023771,Prospect-Lefferts Gardens,40.65761,-73.95255,Private room,75,2021
13025960,Bedford-Stuyvesant,40.68906,-73.95556,Private room,1000,2021
13027365,Ridgewood,40.70278,-73.90034,Entire home/apt,87,2021
13028533,Midtown,40.75356,-73.97358,Hotel room,248,2021
13030999,Financial District,40.70519,-74.01205,Entire home/apt,160,2021
13031383,Williamsburg,40.70978,-73.94648,Private room,75,2021
13031826,Crown Heights,40.67539,-73.95576,Entire home/apt,225,2021
13031854,Crown Heights,40.67237,-73.95428,Entire home/apt,125,2021
13032261,Midtown,40.75205,-73.97355,Private room,193,2021
13033170,Williamsburg,40.71213,-73.94976,Entire home/apt,209,2021
13033376,Flatbush,40.65228,-73.96059,Private room,49,2021
13037692,Hell's Kitchen,40.76092,-73.99159,Entire home/apt,250,2021
13039122,Bushwick,40.69433,-73.93027,Private room,64,2021
13039351,Fort Greene,40.68902,-73.97318,Entire home/apt,85,2021
13040221,Chelsea,40.74379,-73.99678,Entire home/apt,850,2021
13040683,Ditmars Steinway,40.77427,-73.90293,Shared room,100,2021
13042051,Williamsburg,40.71634,-73.94427,Entire home/apt,178,2021
13042637,Sunnyside,40.74717,-73.91679,Entire home/apt,170,2021
13043208,Financial District,40.7048,-74.00786,Entire home/apt,180,2021
13044519,Greenpoint,40.73331,-73.9578,Private room,80,2021
13044589,South Slope,40.66476,-73.98473,Entire home/apt,250,2021
13044668,Midtown,40.74292,-73.98521,Private room,60,2021
13044689,Chelsea,40.74434,-74.00488,Entire home/apt,299,2021
13044815,Battery Park City,40.70918,-74.01549,Private room,90,2021
13044996,Flatbush,40.64216,-73.95781,Entire home/apt,103,2021
13046279,Washington Heights,40.83735,-73.94478,Entire home/apt,160,2021
13052968,Fort Greene,40.6864,-73.97362,Entire home/apt,110,2021
13055856,Crown Heights,40.67692,-73.9546,Entire home/apt,175,2021
13057103,Bay Ridge,40.63186,-74.02797,Private room,30,2021
13058888,Harlem,40.81713,-73.94448,Private room,75,2021
13059872,NoHo,40.72602,-73.99537,Private room,90,2021
13060365,Civic Center,40.71465,-74.00552,Private room,52,2021
13060456,Clinton Hill,40.69453,-73.96259,Private room,100,2021
13061064,Upper East Side,40.77521,-73.95483,Private room,100,2021
13062975,Chelsea,40.74622,-74.00344,Entire home/apt,150,2021
13063294,Williamsburg,40.70835,-73.95477,Private room,80,2021
13064336,Williamsburg,40.70804,-73.9438,Private room,60,2021
13064386,Bedford-Stuyvesant,40.68618,-73.91915,Private room,55,2021
13064913,Fort Greene,40.68631,-73.9763,Entire home/apt,100,2021
13065347,Cypress Hills,40.68131,-73.90411,Private room,50,2021
13065356,Greenwich Village,40.73355,-73.99869,Entire home/apt,110,2021
13065655,Astoria,40.76981,-73.93111,Entire home/apt,110,2021
13072490,Greenpoint,40.73069,-73.95631,Entire home/apt,165,2021
13075158,Chinatown,40.71328,-73.996,Private room,90,2021
13076852,Bedford-Stuyvesant,40.69015,-73.95767,Private room,146,2021
13078166,Chelsea,40.74061,-74.00125,Entire home/apt,142,2021
13079618,Fort Greene,40.6907,-73.97308,Entire home/apt,140,2021
13080002,Bedford-Stuyvesant,40.69089,-73.95855,Private room,40,2021
13080685,Kips Bay,40.74356,-73.97609,Shared room,52,2021
13081306,Hell's Kitchen,40.76411,-73.99371,Entire home/apt,95,2021
13083020,Bedford-Stuyvesant,40.68363,-73.95292,Private room,50,2021
